episode_id,episode_date,context_target_date,symbol,market_date,close,ret_1d_pct,ret_5d_pct,ret_20d_pct,ret_60d_pct,drawdown_60d_pct
yutinghao-2026-03-02,2026-03-02,2026-03-01,TSM,2026-02-27,373.5275,-0.59,1.09,10.32,30.56,-3.39
yutinghao-2026-03-02,2026-03-02,2026-03-01,^VIX,2026-02-27,19.86,6.6,4.03,17.65,15.2,-8.77
yutinghao-2026-03-02,2026-03-02,2026-03-01,^TNX,2026-02-27,3.962,-1.37,-3.03,-6.27,-3.27,-7.75
yutinghao-2026-03-02,2026-03-02,2026-03-01,^IRX,2026-02-27,3.578,-0.28,-0.47,-0.06,-3.11,-2.56
yutinghao-2026-03-02,2026-03-02,2026-03-01,DX-Y.NYB,2026-02-27,97.61,-0.18,-0.19,1.38,-1.81,-1.79
yutinghao-2026-03-02,2026-03-02,2026-03-01,TWD=X,2026-02-27,31.2468,-0.07,-1.05,-0.37,-0.49,-1.37
yutinghao-2026-03-02,2026-03-02,2026-03-01,JPY=X,2026-02-27,155.859,-0.22,0.45,1.76,0.03,-2.09
yutinghao-2026-03-02,2026-03-02,2026-03-01,CL=F,2026-02-27,67.02,2.78,0.95,2.45,12.98,0.0
yutinghao-2026-03-02,2026-03-02,2026-03-01,BZ=F,2026-02-27,72.48,2.45,1.0,2.5,14.74,0.0
yutinghao-2026-03-02,2026-03-02,2026-03-01,GC=F,2026-02-27,5230.5,1.04,3.38,-1.65,23.38,-1.65
yutinghao-2026-03-02,2026-03-02,2026-03-01,HG=F,2026-02-27,6.0045,0.97,2.98,-2.77,15.05,-2.77
yutinghao-2026-03-02,2026-03-02,2026-03-01,BTC-USD,2026-03-01,65738.1016,-1.88,2.59,-6.25,-24.88,-32.18
yutinghao-2026-03-03,2026-03-03,2026-03-02,^TWII,2026-03-02,35095.0898,-0.9,4.43,12.32,32.41,-0.9
yutinghao-2026-03-03,2026-03-03,2026-03-02,2330.TW,2026-03-02,1968.5773,-1.0,3.13,13.51,44.12,-1.99
yutinghao-2026-03-03,2026-03-03,2026-03-02,SPY,2026-03-02,684.5106,0.06,0.58,-0.81,1.01,-1.31
yutinghao-2026-03-03,2026-03-03,2026-03-02,QQQ,2026-03-02,607.3242,0.13,1.11,-2.22,-2.11,-3.97
yutinghao-2026-03-03,2026-03-03,2026-03-02,SOXX,2026-03-02,351.8332,-0.07,-1.34,1.66,16.42,-4.33
yutinghao-2026-03-03,2026-03-03,2026-03-02,DIA,2026-03-02,487.9183,-0.1,0.24,0.15,3.32,-2.41
yutinghao-2026-03-03,2026-03-03,2026-03-02,IWM,2026-03-02,263.3416,0.92,1.27,1.6,7.96,-2.22
yutinghao-2026-03-03,2026-03-03,2026-03-02,NVDA,2026-03-02,182.4701,2.99,-4.74,-4.53,0.57,-6.69
yutinghao-2026-03-03,2026-03-03,2026-03-02,TSM,2026-03-02,368.0728,-1.46,-0.25,11.66,26.71,-4.8
yutinghao-2026-03-03,2026-03-03,2026-03-02,^VIX,2026-03-02,21.44,7.96,2.05,22.94,29.23,-1.52
yutinghao-2026-03-03,2026-03-03,2026-03-02,^TNX,2026-03-02,4.048,2.17,0.47,-4.55,-0.93,-5.75
yutinghao-2026-03-03,2026-03-03,2026-03-02,^IRX,2026-03-02,3.59,0.34,0.06,0.5,-2.23,-1.24
yutinghao-2026-03-03,2026-03-03,2026-03-02,DX-Y.NYB,2026-03-02,98.38,0.79,0.7,1.43,-0.99,-1.02
yutinghao-2026-03-03,2026-03-03,2026-03-02,TWD=X,2026-03-02,31.375,0.41,-0.43,-0.66,0.19,-0.97
yutinghao-2026-03-03,2026-03-03,2026-03-02,JPY=X,2026-03-02,156.633,0.5,1.49,0.92,0.98,-1.6
yutinghao-2026-03-03,2026-03-03,2026-03-02,CL=F,2026-03-02,71.23,6.28,7.42,9.23,21.47,0.0
yutinghao-2026-03-03,2026-03-03,2026-03-02,BZ=F,2026-03-02,77.74,7.26,8.74,9.97,24.48,0.0
yutinghao-2026-03-03,2026-03-03,2026-03-02,GC=F,2026-03-02,5294.3999,1.22,1.72,12.31,26.46,-0.45
yutinghao-2026-03-03,2026-03-03,2026-03-02,HG=F,2026-03-02,5.8945,-1.83,2.1,-0.04,14.21,-4.55
yutinghao-2026-03-03,2026-03-03,2026-03-02,BTC-USD,2026-03-02,68775.8516,4.62,1.2,-0.03,-22.49,-29.05
yutinghao-2026-03-04,2026-03-04,2026-03-03,^TWII,2026-03-03,34323.6484,-2.2,1.63,8.12,27.54,-3.08
yutinghao-2026-03-04,2026-03-04,2026-03-03,2330.TW,2026-03-03,1928.7073,-2.03,1.84,9.94,37.2,-3.97
yutinghao-2026-03-04,2026-03-04,2026-03-03,SPY,2026-03-03,678.4771,-0.88,-1.02,-2.17,-0.23,-2.18
yutinghao-2026-03-04,2026-03-04,2026-03-03,QQQ,2026-03-03,600.8224,-1.07,-1.03,-3.92,-3.39,-5.0
yutinghao-2026-03-04,2026-03-04,2026-03-03,SOXX,2026-03-03,334.5739,-4.91,-7.53,-5.08,8.38,-9.03
yutinghao-2026-03-04,2026-03-04,2026-03-03,DIA,2026-03-03,484.2678,-0.75,-1.27,-1.6,1.66,-3.14
yutinghao-2026-03-04,2026-03-04,2026-03-03,IWM,2026-03-03,258.7797,-1.73,-1.55,-1.12,4.2,-3.91
yutinghao-2026-03-04,2026-03-04,2026-03-03,NVDA,2026-03-03,180.0403,-1.33,-6.64,-3.0,0.26,-7.93
yutinghao-2026-03-04,2026-03-04,2026-03-03,TSM,2026-03-03,352.1378,-4.33,-8.46,3.45,19.85,-8.92
yutinghao-2026-03-04,2026-03-04,2026-03-03,^VIX,2026-03-03,23.57,9.93,20.56,44.25,46.58,0.0
yutinghao-2026-03-04,2026-03-04,2026-03-03,^TNX,2026-03-03,4.056,0.2,0.57,-5.12,-0.02,-5.56
yutinghao-2026-03-04,2026-03-04,2026-03-03,^IRX,2026-03-03,3.595,0.14,0.2,0.48,-1.1,-1.02
yutinghao-2026-03-04,2026-03-04,2026-03-03,DX-Y.NYB,2026-03-03,99.05,0.68,1.2,1.48,0.2,-0.34
yutinghao-2026-03-04,2026-03-04,2026-03-03,TWD=X,2026-03-03,31.535,0.51,0.32,-0.13,0.54,-0.46
yutinghao-2026-03-04,2026-03-04,2026-03-03,JPY=X,2026-03-03,157.257,0.4,1.7,1.17,1.36,-1.21
yutinghao-2026-03-04,2026-03-04,2026-03-03,CL=F,2026-03-03,74.56,4.67,13.61,19.99,26.48,0.0
yutinghao-2026-03-04,2026-03-04,2026-03-03,BZ=F,2026-03-03,81.4,4.71,15.02,22.78,29.89,0.0
yutinghao-2026-03-04,2026-03-04,2026-03-03,GC=F,2026-03-03,5107.3999,-3.53,-0.94,10.49,21.63,-3.97
yutinghao-2026-03-04,2026-03-04,2026-03-03,HG=F,2026-03-03,5.7735,-2.05,-2.52,-0.48,8.77,-6.51
yutinghao-2026-03-04,2026-03-04,2026-03-03,BTC-USD,2026-03-03,68293.6484,-0.7,1.25,1.94,-24.07,-29.54
yutinghao-2026-03-05,2026-03-05,2026-03-04,^TWII,2026-03-04,32828.8789,-4.35,-5.39,2.71,19.77,-7.3
yutinghao-2026-03-05,2026-03-05,2026-03-04,2330.TW,2026-03-04,1858.9349,-3.62,-5.09,5.37,29.95,-7.44
yutinghao-2026-03-05,2026-03-05,2026-03-04,SPY,2026-03-04,683.264,0.71,-1.16,-0.64,0.4,-1.49
yutinghao-2026-03-05,2026-03-05,2026-03-04,QQQ,2026-03-04,609.9809,1.52,-0.96,-0.94,-1.83,-3.55
yutinghao-2026-03-05,2026-03-05,2026-03-04,SOXX,2026-03-04,341.3297,2.02,-7.19,-1.19,11.68,-7.19
yutinghao-2026-03-05,2026-03-05,2026-03-04,DIA,2026-03-04,486.482,0.46,-1.43,-0.81,2.2,-2.7
yutinghao-2026-03-05,2026-03-05,2026-03-04,IWM,2026-03-04,261.2952,0.97,-1.07,-0.39,4.3,-2.98
yutinghao-2026-03-05,2026-03-05,2026-03-04,NVDA,2026-03-04,183.0301,1.66,-6.4,1.5,-0.19,-6.4
yutinghao-2026-03-05,2026-03-05,2026-03-04,TSM,2026-03-04,356.4356,1.22,-7.81,6.46,22.35,-7.81
yutinghao-2026-03-05,2026-03-05,2026-03-04,^VIX,2026-03-04,21.15,-10.27,17.96,17.5,34.03,-10.27
yutinghao-2026-03-05,2026-03-05,2026-03-04,^TNX,2026-03-04,4.08,0.59,0.79,-4.54,-0.68,-5.01
yutinghao-2026-03-05,2026-03-05,2026-03-04,^IRX,2026-03-04,3.595,0.0,0.2,0.14,-0.47,-1.02
yutinghao-2026-03-05,2026-03-05,2026-03-04,DX-Y.NYB,2026-03-04,98.77,-0.28,1.1,1.36,-0.22,-0.62
yutinghao-2026-03-05,2026-03-05,2026-03-04,TWD=X,2026-03-04,31.734,0.63,1.14,0.51,1.47,0.0
yutinghao-2026-03-05,2026-03-05,2026-03-04,JPY=X,2026-03-04,157.773,0.33,1.21,1.27,1.57,-0.88
yutinghao-2026-03-05,2026-03-05,2026-03-04,CL=F,2026-03-04,74.66,0.13,14.12,18.11,25.12,0.0
yutinghao-2026-03-05,2026-03-05,2026-03-04,BZ=F,2026-03-04,81.4,0.0,14.89,20.9,28.68,0.0
yutinghao-2026-03-05,2026-03-05,2026-03-04,GC=F,2026-03-04,5120.2002,0.25,-1.66,4.42,21.57,-3.73
yutinghao-2026-03-05,2026-03-05,2026-03-04,HG=F,2026-03-04,5.855,1.41,-2.08,-3.42,10.65,-5.19
yutinghao-2026-03-05,2026-03-05,2026-03-04,BTC-USD,2026-03-04,72710.5781,6.47,10.37,9.8,-19.75,-24.99
yutinghao-2026-03-06,2026-03-06,2026-03-05,^TWII,2026-03-05,33672.9414,2.57,-4.91,5.02,22.2,-4.92
yutinghao-2026-03-06,2026-03-06,2026-03-05,2330.TW,2026-03-05,1893.8212,1.88,-5.71,8.26,32.85,-5.71
yutinghao-2026-03-06,2026-03-06,2026-03-05,SPY,2026-03-05,679.4544,-0.56,-1.16,-0.71,-0.35,-2.04
yutinghao-2026-03-06,2026-03-06,2026-03-05,QQQ,2026-03-05,608.1431,-0.3,-0.05,0.52,-2.52,-3.84
yutinghao-2026-03-06,2026-03-06,2026-03-05,SOXX,2026-03-05,337.552,-1.11,-5.34,2.23,9.33,-8.22
yutinghao-2026-03-06,2026-03-06,2026-03-05,DIA,2026-03-05,478.6024,-1.62,-3.04,-2.89,0.34,-4.28
yutinghao-2026-03-06,2026-03-06,2026-03-05,IWM,2026-03-05,256.3041,-1.91,-3.47,-1.44,2.73,-4.83
yutinghao-2026-03-06,2026-03-06,2026-03-05,NVDA,2026-03-05,183.3301,0.16,-0.84,5.25,0.51,-6.25
yutinghao-2026-03-06,2026-03-06,2026-03-05,TSM,2026-03-05,352.8657,-1.0,-6.09,8.63,20.39,-8.74
yutinghao-2026-03-06,2026-03-06,2026-03-05,^VIX,2026-03-05,23.75,12.29,27.48,27.41,54.12,0.0
yutinghao-2026-03-06,2026-03-06,2026-03-05,^TNX,2026-03-05,4.146,1.62,3.21,-3.02,0.17,-3.47
yutinghao-2026-03-06,2026-03-06,2026-03-05,^IRX,2026-03-05,3.588,-0.19,0.0,-0.19,-0.42,-1.21
yutinghao-2026-03-06,2026-03-06,2026-03-05,DX-Y.NYB,2026-03-05,99.32,0.56,1.56,1.74,0.33,-0.07
yutinghao-2026-03-06,2026-03-06,2026-03-05,TWD=X,2026-03-05,31.63,-0.33,1.15,-0.09,1.49,-0.33
yutinghao-2026-03-06,2026-03-06,2026-03-05,JPY=X,2026-03-05,156.983,-0.5,0.5,0.04,0.73,-1.38
yutinghao-2026-03-06,2026-03-06,2026-03-05,CL=F,2026-03-05,81.01,8.51,24.23,24.36,34.84,0.0
yutinghao-2026-03-06,2026-03-06,2026-03-05,BZ=F,2026-03-05,85.41,4.93,20.72,22.96,33.98,0.0
yutinghao-2026-03-06,2026-03-06,2026-03-05,GC=F,2026-03-05,5065.2998,-1.07,-2.15,2.94,20.23,-4.76
yutinghao-2026-03-06,2026-03-06,2026-03-05,HG=F,2026-03-05,5.753,-1.74,-3.26,-1.25,6.89,-6.84
yutinghao-2026-03-06,2026-03-06,2026-03-05,BTC-USD,2026-03-05,70841.125,-2.57,5.74,2.88,-22.5,-26.91
yutinghao-2026-03-09,2026-03-09,2026-03-08,^TWII,2026-03-06,33599.5391,-0.22,-5.12,3.97,21.62,-5.12
yutinghao-2026-03-09,2026-03-09,2026-03-08,2330.TW,2026-03-06,1883.8536,-0.53,-5.26,6.18,31.69,-6.2
yutinghao-2026-03-09,2026-03-09,2026-03-08,SPY,2026-03-06,670.5487,-1.31,-1.98,-0.77,-1.36,-3.32
yutinghao-2026-03-09,2026-03-09,2026-03-08,QQQ,2026-03-06,598.9947,-1.5,-1.24,0.46,-3.81,-5.29
yutinghao-2026-03-09,2026-03-09,2026-03-08,SOXX,2026-03-06,323.3108,-4.22,-8.17,-2.21,3.59,-12.09
yutinghao-2026-03-09,2026-03-09,2026-03-08,DIA,2026-03-06,474.0043,-0.96,-2.95,-2.68,-0.23,-5.2
yutinghao-2026-03-09,2026-03-09,2026-03-08,IWM,2026-03-06,250.4445,-2.29,-4.02,-1.93,0.34,-7.01
yutinghao-2026-03-09,2026-03-09,2026-03-08,NVDA,2026-03-06,177.8104,-3.01,0.36,3.46,-4.17,-9.07
yutinghao-2026-03-09,2026-03-09,2026-03-08,TSM,2026-03-06,337.9378,-4.23,-9.53,2.47,12.57,-12.6
yutinghao-2026-03-09,2026-03-09,2026-03-08,^VIX,2026-03-06,29.49,24.17,48.49,35.46,77.01,0.0
yutinghao-2026-03-09,2026-03-09,2026-03-08,^TNX,2026-03-06,4.133,-0.31,4.32,-1.83,-0.93,-3.77
yutinghao-2026-03-09,2026-03-09,2026-03-08,^IRX,2026-03-06,3.57,-0.5,-0.22,-0.22,-1.33,-1.71
yutinghao-2026-03-09,2026-03-09,2026-03-08,DX-Y.NYB,2026-03-06,98.99,-0.33,1.41,1.2,-0.1,-0.4
yutinghao-2026-03-09,2026-03-09,2026-03-08,TWD=X,2026-03-06,31.9059,0.87,2.11,0.81,2.42,0.0
yutinghao-2026-03-09,2026-03-09,2026-03-08,JPY=X,2026-03-06,157.534,0.35,1.07,0.48,0.44,-1.03
yutinghao-2026-03-09,2026-03-09,2026-03-08,CL=F,2026-03-06,90.9,12.21,35.63,43.62,54.38,0.0
yutinghao-2026-03-09,2026-03-09,2026-03-08,BZ=F,2026-03-06,92.69,8.52,27.88,37.22,48.33,0.0
yutinghao-2026-03-09,2026-03-09,2026-03-08,GC=F,2026-03-06,5146.1001,1.6,-1.61,5.86,22.9,-3.24
yutinghao-2026-03-09,2026-03-09,2026-03-08,HG=F,2026-03-06,5.757,0.07,-4.12,-0.72,7.32,-6.78
yutinghao-2026-03-09,2026-03-09,2026-03-08,BTC-USD,2026-03-08,65969.7812,-1.94,-3.4,-4.17,-27.75,-31.94
yutinghao-2026-03-10,2026-03-10,2026-03-09,^TWII,2026-03-09,32110.4199,-4.43,-8.5,-2.11,17.44,-9.33
yutinghao-2026-03-10,2026-03-10,2026-03-09,2330.TW,2026-03-09,1804.1138,-4.23,-8.35,-0.55,28.8,-10.17
yutinghao-2026-03-10,2026-03-10,2026-03-09,SPY,2026-03-09,676.4227,0.88,-1.18,-1.79,-0.4,-2.48
yutinghao-2026-03-10,2026-03-10,2026-03-09,QQQ,2026-03-09,606.9946,1.34,-0.05,-0.31,-2.64,-4.02
yutinghao-2026-03-10,2026-03-10,2026-03-09,SOXX,2026-03-09,336.1629,3.98,-4.45,-3.48,7.91,-8.6
yutinghao-2026-03-10,2026-03-10,2026-03-09,DIA,2026-03-09,476.6475,0.56,-2.31,-4.5,0.69,-4.67
yutinghao-2026-03-10,2026-03-10,2026-03-09,IWM,2026-03-09,253.1696,1.09,-3.86,-4.3,1.23,-5.99
yutinghao-2026-03-10,2026-03-10,2026-03-09,NVDA,2026-03-09,182.6401,2.72,0.09,-1.49,-1.25,-6.6
yutinghao-2026-03-10,2026-03-10,2026-03-09,TSM,2026-03-09,347.7202,2.89,-5.53,-0.04,15.24,-10.07
yutinghao-2026-03-10,2026-03-10,2026-03-09,^VIX,2026-03-09,25.5,-13.53,18.94,25.18,50.62,-13.53
yutinghao-2026-03-10,2026-03-10,2026-03-09,^TNX,2026-03-09,4.136,0.07,2.17,-1.66,-1.19,-3.7
yutinghao-2026-03-10,2026-03-10,2026-03-09,^IRX,2026-03-09,3.593,0.64,0.08,0.08,-1.07,-0.28
yutinghao-2026-03-10,2026-03-10,2026-03-09,DX-Y.NYB,2026-03-09,99.18,0.19,0.81,1.59,-0.04,-0.21
yutinghao-2026-03-10,2026-03-10,2026-03-09,TWD=X,2026-03-09,31.8023,-0.32,1.36,0.72,2.33,-0.32
yutinghao-2026-03-10,2026-03-10,2026-03-09,JPY=X,2026-03-09,158.427,0.57,1.15,0.75,1.69,-0.47
yutinghao-2026-03-10,2026-03-10,2026-03-09,CL=F,2026-03-09,94.77,4.26,33.05,49.13,62.7,0.0
yutinghao-2026-03-10,2026-03-10,2026-03-09,BZ=F,2026-03-09,98.96,6.76,27.3,45.42,59.77,0.0
yutinghao-2026-03-10,2026-03-10,2026-03-09,GC=F,2026-03-09,5091.5,-1.06,-3.83,2.83,21.03,-4.27
yutinghao-2026-03-10,2026-03-10,2026-03-09,HG=F,2026-03-09,5.8005,0.76,-1.59,-1.07,10.69,-6.07
yutinghao-2026-03-10,2026-03-10,2026-03-09,BTC-USD,2026-03-09,68402.3828,3.69,-5.93,1.35,-24.85,-29.43
yutinghao-2026-03-11,2026-03-11,2026-03-10,^TWII,2026-03-10,32771.8711,2.06,-4.52,0.72,18.89,-7.46
yutinghao-2026-03-11,2026-03-11,2026-03-10,2330.TW,2026-03-10,1843.9838,2.21,-4.39,2.49,29.8,-8.19
yutinghao-2026-03-11,2026-03-11,2026-03-10,SPY,2026-03-10,675.3356,-0.16,-0.46,-2.42,-1.22,-2.63
yutinghao-2026-03-11,2026-03-11,2026-03-10,QQQ,2026-03-10,607.0046,0.0,1.03,-1.07,-3.04,-4.02
yutinghao-2026-03-11,2026-03-11,2026-03-10,SOXX,2026-03-10,338.6014,0.73,1.2,-3.96,7.26,-7.93
yutinghao-2026-03-11,2026-03-11,2026-03-10,DIA,2026-03-10,476.4679,-0.04,-1.61,-4.57,-0.38,-4.7
yutinghao-2026-03-11,2026-03-11,2026-03-10,IWM,2026-03-10,252.9101,-0.1,-2.27,-5.07,-0.24,-6.09
yutinghao-2026-03-11,2026-03-11,2026-03-10,NVDA,2026-03-10,184.76,1.16,2.62,-2.77,0.54,-5.52
yutinghao-2026-03-11,2026-03-11,2026-03-10,TSM,2026-03-10,346.1147,-0.46,-1.71,-2.34,12.22,-10.48
yutinghao-2026-03-11,2026-03-11,2026-03-10,^VIX,2026-03-10,24.93,-2.24,5.77,43.61,58.08,-15.46
yutinghao-2026-03-11,2026-03-11,2026-03-10,^TNX,2026-03-10,4.136,0.0,1.97,-1.48,-0.67,-3.7
yutinghao-2026-03-11,2026-03-11,2026-03-10,^IRX,2026-03-10,3.595,0.06,0.0,0.06,0.06,-0.22
yutinghao-2026-03-11,2026-03-11,2026-03-10,DX-Y.NYB,2026-03-10,98.83,-0.35,-0.22,2.08,0.04,-0.56
yutinghao-2026-03-11,2026-03-11,2026-03-10,TWD=X,2026-03-10,31.802,-0.0,0.85,0.76,1.99,-0.33
yutinghao-2026-03-11,2026-03-11,2026-03-10,JPY=X,2026-03-10,157.848,-0.37,0.38,1.1,1.47,-0.84
yutinghao-2026-03-11,2026-03-11,2026-03-10,CL=F,2026-03-10,83.45,-11.94,11.92,29.66,42.75,-11.94
yutinghao-2026-03-11,2026-03-11,2026-03-10,BZ=F,2026-03-10,87.8,-11.28,7.86,27.17,41.13,-11.28
yutinghao-2026-03-11,2026-03-11,2026-03-10,GC=F,2026-03-10,5229.7002,2.71,2.39,3.54,24.62,-1.67
yutinghao-2026-03-11,2026-03-11,2026-03-10,HG=F,2026-03-10,5.904,1.78,2.26,-0.69,11.91,-4.4
yutinghao-2026-03-11,2026-03-11,2026-03-10,BTC-USD,2026-03-10,69926.9219,2.23,-1.29,5.27,-22.74,-27.86
yutinghao-2026-03-12,2026-03-12,2026-03-11,^TWII,2026-03-11,34114.1914,4.1,3.92,6.39,22.74,-3.67
yutinghao-2026-03-12,2026-03-12,2026-03-11,2330.TW,2026-03-11,1933.691,4.86,4.02,9.3,34.24,-3.72
yutinghao-2026-03-12,2026-03-12,2026-03-11,SPY,2026-03-11,674.488,-0.13,-1.28,-2.28,-1.57,-2.75
yutinghao-2026-03-12,2026-03-12,2026-03-11,QQQ,2026-03-11,606.9247,-0.01,-0.5,-0.62,-2.73,-4.03
yutinghao-2026-03-12,2026-03-12,2026-03-11,SOXX,2026-03-11,341.8794,0.97,0.16,-2.66,8.93,-7.04
yutinghao-2026-03-12,2026-03-12,2026-03-11,DIA,2026-03-11,473.5854,-0.6,-2.65,-5.28,-2.31,-5.28
yutinghao-2026-03-12,2026-03-12,2026-03-11,IWM,2026-03-11,252.401,-0.2,-3.4,-5.0,-1.59,-6.28
yutinghao-2026-03-12,2026-03-12,2026-03-11,NVDA,2026-03-11,186.03,0.69,1.64,-1.33,2.82,-4.87
yutinghao-2026-03-12,2026-03-12,2026-03-11,TSM,2026-03-11,353.5637,2.15,-0.81,-2.03,16.31,-8.55
yutinghao-2026-03-12,2026-03-12,2026-03-11,^VIX,2026-03-11,24.23,-2.81,14.56,36.2,63.16,-17.84
yutinghao-2026-03-12,2026-03-12,2026-03-11,^TNX,2026-03-11,4.208,1.74,3.14,1.47,1.62,-2.03
yutinghao-2026-03-12,2026-03-12,2026-03-11,^IRX,2026-03-11,3.6,0.14,0.14,0.28,0.9,-0.08
yutinghao-2026-03-12,2026-03-12,2026-03-11,DX-Y.NYB,2026-03-11,99.23,0.4,0.47,2.51,0.89,-0.16
yutinghao-2026-03-12,2026-03-12,2026-03-11,TWD=X,2026-03-11,31.7739,-0.09,0.13,0.94,1.45,-0.41
yutinghao-2026-03-12,2026-03-12,2026-03-11,JPY=X,2026-03-11,158.114,0.17,0.22,2.35,1.43,-0.67
yutinghao-2026-03-12,2026-03-12,2026-03-11,CL=F,2026-03-11,87.25,4.55,16.86,36.41,51.48,-7.93
yutinghao-2026-03-12,2026-03-12,2026-03-11,BZ=F,2026-03-11,91.98,4.76,13.0,33.69,50.1,-7.05
yutinghao-2026-03-12,2026-03-12,2026-03-11,GC=F,2026-03-11,5167.3999,-1.19,0.92,3.27,20.58,-2.84
yutinghao-2026-03-12,2026-03-12,2026-03-11,HG=F,2026-03-11,5.8455,-0.99,-0.16,-0.86,7.71,-5.34
yutinghao-2026-03-12,2026-03-12,2026-03-11,BTC-USD,2026-03-11,70204.8828,0.4,3.04,4.85,-22.33,-27.57
yutinghao-2026-03-13,2026-03-13,2026-03-12,^TWII,2026-03-12,33581.8594,-1.56,-0.27,6.19,20.82,-5.17
yutinghao-2026-03-13,2026-03-13,2026-03-12,2330.TW,2026-03-12,1878.8699,-2.84,-0.79,6.8,30.88,-6.45
yutinghao-2026-03-13,2026-03-13,2026-03-12,SPY,2026-03-12,664.2459,-1.52,-2.24,-3.74,-2.01,-4.23
yutinghao-2026-03-13,2026-03-13,2026-03-12,QQQ,2026-03-12,596.5079,-1.72,-1.91,-2.59,-2.54,-5.68
yutinghao-2026-03-13,2026-03-13,2026-03-12,SOXX,2026-03-12,329.9867,-3.48,-2.24,-8.33,10.42,-10.27
yutinghao-2026-03-13,2026-03-13,2026-03-12,DIA,2026-03-12,466.2743,-1.54,-2.58,-6.64,-3.33,-6.74
yutinghao-2026-03-13,2026-03-13,2026-03-12,IWM,2026-03-12,246.9707,-2.15,-3.64,-6.62,-2.21,-8.3
yutinghao-2026-03-13,2026-03-13,2026-03-12,NVDA,2026-03-12,183.14,-1.55,-0.1,-3.63,4.65,-6.35
yutinghao-2026-03-13,2026-03-13,2026-03-12,TSM,2026-03-12,335.7639,-5.03,-4.85,-9.99,15.3,-13.16
yutinghao-2026-03-13,2026-03-13,2026-03-12,^VIX,2026-03-12,27.29,12.63,14.91,54.62,73.38,-7.46
yutinghao-2026-03-13,2026-03-13,2026-03-12,^TNX,2026-03-12,4.273,1.54,3.06,2.42,1.88,-0.51
yutinghao-2026-03-13,2026-03-13,2026-03-12,^IRX,2026-03-12,3.605,0.14,0.47,0.14,2.27,0.0
yutinghao-2026-03-13,2026-03-13,2026-03-12,DX-Y.NYB,2026-03-12,99.74,0.51,0.42,3.01,1.36,0.0
yutinghao-2026-03-13,2026-03-13,2026-03-12,TWD=X,2026-03-12,31.8115,0.12,0.57,1.51,1.54,-0.3
yutinghao-2026-03-13,2026-03-13,2026-03-12,JPY=X,2026-03-12,159.075,0.61,1.33,3.79,2.62,-0.07
yutinghao-2026-03-13,2026-03-13,2026-03-12,CL=F,2026-03-12,95.73,9.72,18.17,48.12,66.66,0.0
yutinghao-2026-03-13,2026-03-13,2026-03-12,BZ=F,2026-03-12,100.46,9.22,17.62,44.76,64.37,0.0
yutinghao-2026-03-13,2026-03-13,2026-03-12,GC=F,2026-03-12,5115.7998,-1.0,1.0,0.87,18.97,-3.81
yutinghao-2026-03-13,2026-03-13,2026-03-12,HG=F,2026-03-12,5.8245,-0.36,1.24,-2.09,10.24,-5.68
yutinghao-2026-03-13,2026-03-13,2026-03-12,BTC-USD,2026-03-12,70493.4609,0.41,4.79,3.66,-22.39,-27.27
yutinghao-2026-03-16,2026-03-16,2026-03-15,^TWII,2026-03-13,33400.3203,-0.54,-0.59,3.74,19.37,-5.69
yutinghao-2026-03-16,2026-03-16,2026-03-15,2330.TW,2026-03-13,1858.9349,-1.06,-1.32,3.61,28.17,-7.44
yutinghao-2026-03-16,2026-03-16,2026-03-15,SPY,2026-03-13,660.4862,-0.57,-1.5,-2.79,-2.42,-4.77
yutinghao-2026-03-16,2026-03-16,2026-03-15,QQQ,2026-03-13,592.9723,-0.59,-1.01,-1.15,-2.63,-6.24
yutinghao-2026-03-16,2026-03-16,2026-03-15,SOXX,2026-03-13,331.116,0.34,2.41,-5.74,11.34,-9.97
yutinghao-2026-03-16,2026-03-16,2026-03-15,DIA,2026-03-13,465.2071,-0.23,-1.86,-5.6,-3.5,-6.96
yutinghao-2026-03-16,2026-03-16,2026-03-15,IWM,2026-03-13,246.1521,-0.33,-1.71,-4.99,-1.79,-8.6
yutinghao-2026-03-16,2026-03-16,2026-03-15,NVDA,2026-03-13,180.25,-1.58,1.37,-3.57,2.25,-7.82
yutinghao-2026-03-16,2026-03-16,2026-03-15,TSM,2026-03-13,337.3594,0.48,-0.17,-8.09,17.57,-12.75
yutinghao-2026-03-16,2026-03-16,2026-03-15,^VIX,2026-03-13,27.19,-0.37,-7.8,30.6,64.79,-7.8
yutinghao-2026-03-16,2026-03-16,2026-03-15,^TNX,2026-03-13,4.285,0.28,3.68,4.41,2.46,-0.23
yutinghao-2026-03-16,2026-03-16,2026-03-15,^IRX,2026-03-13,3.603,-0.06,0.92,0.14,1.84,-0.06
yutinghao-2026-03-16,2026-03-16,2026-03-15,DX-Y.NYB,2026-03-13,100.36,0.62,1.38,3.54,2.25,0.0
yutinghao-2026-03-16,2026-03-16,2026-03-15,TWD=X,2026-03-13,31.8958,0.26,-0.03,1.52,1.36,-0.03
yutinghao-2026-03-16,2026-03-16,2026-03-15,JPY=X,2026-03-13,159.206,0.08,1.06,4.18,2.86,0.0
yutinghao-2026-03-16,2026-03-16,2026-03-15,CL=F,2026-03-13,98.71,3.11,8.59,57.08,73.72,0.0
yutinghao-2026-03-16,2026-03-16,2026-03-15,BZ=F,2026-03-13,103.14,2.67,11.27,52.75,70.31,0.0
